id,gender,age,income,became_member_on
8310,M,62.0,63000.0,2016-05-25
8311,M,27.0,35000.0,2017-11-09
8312,,,,2016-08-19
8313,F,67.0,42000.0,2017-11-27
8314,M,34.0,51000.0,2017-11-28
8315,M,68.0,55000.0,2018-04-28
8316,M,47.0,44000.0,2014-12-20
8317,M,67.0,93000.0,2016-11-26
8318,M,19.0,70000.0,2017-08-30
8319,M,57.0,46000.0,2018-03-05
8320,M,52.0,94000.0,2015-08-05
8321,M,58.0,48000.0,2018-03-01
8322,F,30.0,54000.0,2018-02-05
8323,M,57.0,120000.0,2015-09-01
8324,F,58.0,89000.0,2018-03-25
8325,M,52.0,89000.0,2016-08-20
8326,M,68.0,57000.0,2015-12-17
8327,F,64.0,71000.0,2017-06-13
8328,M,44.0,40000.0,2018-04-15
8329,F,58.0,81000.0,2016-09-06
8330,M,21.0,62000.0,2016-11-23
8331,M,81.0,38000.0,2018-06-23
8332,M,50.0,39000.0,2018-07-11
8333,M,20.0,45000.0,2015-12-03
8334,F,61.0,77000.0,2017-10-31
8335,F,75.0,42000.0,2018-01-09
8336,F,72.0,62000.0,2018-05-14
8337,,,,2017-08-14
8338,M,33.0,38000.0,2017-05-20
8339,F,51.0,71000.0,2017-04-05
8340,M,51.0,52000.0,2017-11-20
8341,,,,2017-11-09
8342,M,88.0,52000.0,2017-11-25
8343,M,54.0,56000.0,2016-01-23
8344,F,22.0,45000.0,2017-11-15
8345,M,67.0,51000.0,2017-08-17
8346,M,59.0,42000.0,2017-11-28
8347,F,35.0,51000.0,2018-01-17
8348,M,53.0,35000.0,2014-02-09
8349,F,67.0,57000.0,2017-10-07
8350,,,,2018-03-28
8351,M,57.0,63000.0,2015-08-08
8352,M,43.0,75000.0,2016-08-23
8353,F,34.0,75000.0,2016-01-20
8354,M,61.0,56000.0,2017-07-27
8355,F,59.0,116000.0,2016-01-12
8356,M,63.0,65000.0,2017-12-07
8357,F,40.0,73000.0,2018-07-21
8358,,,,2017-04-16
8359,,,,2017-09-07
8360,F,51.0,80000.0,2018-02-04
8361,,,,2016-08-10
8362,,,,2017-09-20
8363,M,54.0,40000.0,2014-04-19
8364,M,42.0,70000.0,2018-04-01
8365,F,53.0,94000.0,2017-09-22
8366,F,76.0,95000.0,2017-04-05
8367,F,60.0,73000.0,2018-01-17
8368,M,41.0,35000.0,2018-01-15
8369,M,63.0,94000.0,2017-11-20
8370,M,34.0,35000.0,2018-05-30
8371,F,60.0,88000.0,2017-09-27
8372,M,87.0,57000.0,2018-01-19
8373,F,69.0,95000.0,2013-10-12
8374,M,35.0,52000.0,2018-02-27
8375,F,43.0,61000.0,2016-12-21
8376,F,56.0,93000.0,2018-06-06
8377,,,,2016-03-24
8378,M,63.0,79000.0,2016-05-17
8379,M,37.0,77000.0,2017-12-08
8380,M,65.0,70000.0,2017-11-13
8381,,,,2017-09-12
8382,M,63.0,61000.0,2017-12-11
8383,F,26.0,31000.0,2017-10-25
8384,F,31.0,32000.0,2017-12-21
8385,,,,2015-09-03
8386,F,87.0,79000.0,2017-12-26
8387,M,24.0,56000.0,2017-11-08
8388,F,69.0,78000.0,2016-05-01
8389,F,64.0,59000.0,2017-10-25
8390,F,92.0,77000.0,2014-11-30
8391,M,37.0,50000.0,2017-12-01
8392,F,26.0,36000.0,2016-10-05
8393,M,29.0,70000.0,2017-09-21
8394,F,39.0,74000.0,2016-10-15
8395,,,,2016-01-16
8396,M,45.0,63000.0,2018-04-04
8397,M,50.0,59000.0,2018-06-14
8398,F,53.0,55000.0,2017-01-10
8399,M,56.0,111000.0,2017-10-13
8400,M,30.0,47000.0,2018-01-08
8401,F,33.0,54000.0,2018-03-06
8402,F,56.0,57000.0,2018-04-10
8403,,,,2016-03-10
8404,F,31.0,53000.0,2016-11-06
8405,M,53.0,41000.0,2016-11-17
8406,F,60.0,32000.0,2017-12-05
8407,M,36.0,48000.0,2017-08-13
8408,,,,2017-03-14
8409,M,63.0,38000.0,2017-11-07
8410,M,70.0,66000.0,2016-12-15
8411,M,63.0,89000.0,2016-10-27
8412,F,51.0,65000.0,2016-12-04
8413,M,21.0,48000.0,2016-05-26
8414,F,24.0,60000.0,2016-11-11
8415,M,73.0,32000.0,2018-07-24
8416,F,49.0,56000.0,2017-02-22
8417,M,56.0,42000.0,2017-11-01
8418,M,87.0,54000.0,2017-12-23
8419,F,53.0,62000.0,2018-01-22
8420,M,33.0,34000.0,2017-10-24
8421,M,51.0,40000.0,2017-12-13
8422,M,78.0,87000.0,2016-08-05
8423,,,,2015-12-06
8424,M,63.0,70000.0,2015-11-08
8425,F,77.0,78000.0,2016-07-10
8426,M,25.0,37000.0,2017-06-19
8427,M,48.0,43000.0,2017-03-23
8428,F,58.0,72000.0,2016-11-22
8429,,,,2016-10-22
8430,F,44.0,56000.0,2016-06-12
8431,,,,2017-11-04
8432,,,,2018-01-22
8433,F,53.0,66000.0,2016-09-05
8434,F,50.0,103000.0,2016-06-26
8435,F,59.0,38000.0,2015-06-16
8436,M,65.0,36000.0,2015-06-13
8437,M,68.0,77000.0,2016-02-10
8438,M,47.0,55000.0,2017-04-20
8439,F,59.0,57000.0,2017-10-23
8440,F,55.0,58000.0,2016-05-27
8441,,,,2017-07-19
8442,F,73.0,57000.0,2017-08-07
8443,F,41.0,40000.0,2015-08-26
8444,M,32.0,38000.0,2017-12-17
8445,M,73.0,55000.0,2017-10-27
8446,F,55.0,87000.0,2017-08-07
8447,M,63.0,57000.0,2018-01-22
8448,M,66.0,76000.0,2017-03-05
8449,M,23.0,39000.0,2014-03-09
8450,M,70.0,68000.0,2018-01-15
8451,F,60.0,85000.0,2017-12-19
8452,M,21.0,39000.0,2015-08-19
8453,,,,2018-02-16
8454,F,92.0,63000.0,2018-05-01
8455,F,81.0,108000.0,2018-01-22
8456,M,59.0,108000.0,2017-05-20
8457,F,67.0,87000.0,2018-01-29
8458,,,,2015-09-30
8459,F,48.0,52000.0,2017-05-16
8460,M,28.0,35000.0,2017-11-04
8461,,,,2016-09-28
8462,,,,2018-01-02
8463,M,66.0,49000.0,2017-07-28
8464,F,64.0,98000.0,2017-02-06
8465,,,,2016-03-31
8466,,,,2017-08-21
8467,M,51.0,63000.0,2014-05-18
8468,,,,2018-06-19
8469,F,30.0,51000.0,2017-12-01
8470,M,31.0,34000.0,2017-10-06
8471,M,35.0,38000.0,2017-12-01
8472,F,57.0,116000.0,2015-11-19
8473,F,70.0,97000.0,2015-08-12
8474,O,67.0,37000.0,2018-06-26
8475,M,60.0,97000.0,2018-07-16
8476,F,78.0,72000.0,2014-05-24
8477,F,82.0,109000.0,2017-11-18
8478,M,49.0,77000.0,2018-02-09
8479,F,73.0,39000.0,2017-10-06
8480,F,39.0,47000.0,2016-11-27
8481,M,30.0,73000.0,2018-05-01
8482,M,59.0,85000.0,2018-01-11
8483,M,72.0,37000.0,2017-08-14
8484,F,46.0,54000.0,2015-12-20
8485,M,43.0,53000.0,2015-12-01
8486,F,53.0,69000.0,2015-04-28
8487,F,49.0,75000.0,2018-03-14
8488,F,61.0,72000.0,2017-07-06
8489,M,22.0,50000.0,2014-06-08
8490,M,37.0,39000.0,2018-02-23
8491,M,45.0,73000.0,2018-01-01
8492,M,40.0,42000.0,2018-03-24
8493,,,,2018-04-20
8494,F,91.0,95000.0,2016-08-20
8495,M,75.0,42000.0,2018-03-22
8496,F,54.0,77000.0,2015-08-16
8497,M,37.0,57000.0,2018-01-22
8498,M,32.0,32000.0,2017-10-05
8499,,,,2017-11-27
8500,M,21.0,35000.0,2018-03-02
8501,M,62.0,58000.0,2016-08-17
8502,F,67.0,116000.0,2017-10-17
8503,F,31.0,30000.0,2017-11-07
8504,M,41.0,81000.0,2016-05-04
8505,,,,2018-04-01
8506,F,65.0,97000.0,2015-10-12
8507,M,55.0,76000.0,2018-06-06
8508,M,56.0,51000.0,2014-11-26
8509,M,66.0,70000.0,2016-07-04
8510,,,,2018-02-24
8511,M,58.0,61000.0,2017-12-07
8512,M,58.0,59000.0,2017-12-07
8513,F,37.0,64000.0,2016-08-05
8514,,,,2013-11-09
8515,,,,2016-10-19
8516,M,64.0,77000.0,2015-12-03
8517,M,34.0,60000.0,2016-12-03
8518,F,49.0,115000.0,2017-12-17
8519,M,71.0,84000.0,2017-01-02
8520,O,62.0,74000.0,2017-08-26
8521,M,58.0,43000.0,2018-07-03
8522,,,,2018-01-16
8523,M,91.0,52000.0,2018-06-14
8524,M,56.0,70000.0,2018-06-30
8525,,,,2018-01-13
8526,M,54.0,92000.0,2016-01-27
8527,M,65.0,71000.0,2017-03-21
8528,F,45.0,98000.0,2017-09-23
8529,F,49.0,63000.0,2017-10-30
8530,M,54.0,40000.0,2013-08-20
8531,M,92.0,53000.0,2018-01-22
8532,,,,2017-09-26
8533,M,61.0,43000.0,2018-02-02
8534,M,55.0,98000.0,2017-02-01
8535,F,58.0,77000.0,2017-08-19
8536,F,61.0,76000.0,2016-03-30
8537,F,22.0,40000.0,2017-08-15
8538,M,54.0,38000.0,2013-09-06
8539,F,83.0,31000.0,2018-06-07
8540,M,19.0,74000.0,2018-01-20
8541,M,45.0,71000.0,2016-05-24
8542,,,,2017-12-18
8543,M,69.0,61000.0,2018-04-21
8544,M,55.0,96000.0,2013-12-16
8545,M,59.0,90000.0,2017-12-22
8546,F,61.0,45000.0,2018-01-05
8547,M,68.0,49000.0,2016-03-21
8548,M,54.0,64000.0,2016-10-26
8549,M,36.0,40000.0,2013-08-05
8550,O,60.0,69000.0,2017-02-01
8551,F,28.0,41000.0,2018-03-17
8552,M,42.0,44000.0,2018-06-07
8553,F,69.0,105000.0,2015-12-20
8554,F,47.0,97000.0,2014-06-20
8555,O,21.0,45000.0,2015-06-30
8556,M,62.0,56000.0,2018-03-12
8557,M,59.0,67000.0,2017-12-12
8558,F,30.0,40000.0,2017-12-03
8559,F,38.0,59000.0,2018-05-17
8560,M,70.0,74000.0,2017-11-02
8561,M,55.0,88000.0,2016-09-12
8562,M,68.0,73000.0,2015-02-24
8563,F,26.0,52000.0,2017-01-27
8564,F,50.0,63000.0,2017-09-13
8565,M,59.0,71000.0,2018-03-09
8566,,,,2017-01-29
8567,,,,2018-03-23
8568,F,43.0,66000.0,2016-04-12
8569,F,64.0,51000.0,2018-04-24
8570,M,44.0,59000.0,2014-07-29
8571,M,32.0,41000.0,2017-12-05
8572,F,49.0,60000.0,2015-10-25
8573,F,64.0,80000.0,2017-10-09
8574,F,68.0,92000.0,2017-09-01
8575,M,48.0,56000.0,2013-11-09
8576,F,23.0,41000.0,2018-07-03
8577,F,64.0,56000.0,2016-04-30
8578,M,29.0,43000.0,2017-09-20
8579,M,25.0,58000.0,2017-10-26
8580,F,73.0,72000.0,2016-02-14
8581,M,47.0,54000.0,2018-05-31
8582,M,82.0,32000.0,2015-04-12
8583,F,66.0,75000.0,2018-01-24
8584,M,31.0,31000.0,2018-07-20
8585,,,,2017-10-07
8586,M,49.0,109000.0,2017-12-16
8587,F,50.0,72000.0,2017-11-09
8588,F,73.0,63000.0,2016-07-18
8589,M,54.0,34000.0,2017-10-24
8590,F,43.0,69000.0,2014-05-12
8591,F,73.0,91000.0,2015-12-17
8592,M,63.0,111000.0,2017-12-13
8593,,,,2016-02-12
8594,M,35.0,47000.0,2015-11-26
8595,M,51.0,45000.0,2017-12-10
8596,,,,2017-12-01
8597,F,48.0,62000.0,2017-09-23
8598,,,,2018-06-16
8599,M,58.0,53000.0,2017-08-24
8600,F,73.0,37000.0,2018-01-29
8601,F,40.0,63000.0,2017-10-07
8602,M,55.0,79000.0,2017-09-12
8603,M,49.0,57000.0,2018-06-17
8604,M,34.0,37000.0,2018-06-24
8605,M,73.0,46000.0,2015-02-19
8606,M,77.0,32000.0,2017-08-09
8607,F,63.0,84000.0,2017-03-22
8608,F,56.0,67000.0,2018-03-02
8609,,,,2018-06-17
8610,F,51.0,52000.0,2015-11-09
8611,F,54.0,62000.0,2017-09-22
8612,,,,2018-05-04
8613,F,18.0,51000.0,2017-10-16
8614,,,,2018-04-20
8615,F,52.0,115000.0,2016-03-24
8616,M,46.0,36000.0,2018-05-21
8617,M,40.0,38000.0,2017-12-19
8618,,,,2016-07-26
8619,M,25.0,49000.0,2017-11-07
8620,M,28.0,35000.0,2016-06-21
8621,F,34.0,46000.0,2017-11-14
8622,M,56.0,50000.0,2018-04-05
8623,,,,2017-07-14
8624,M,60.0,48000.0,2017-10-11
8625,F,69.0,36000.0,2016-03-28
8626,F,56.0,85000.0,2018-06-05
8627,M,43.0,62000.0,2015-09-20
8628,M,56.0,67000.0,2016-03-23
8629,M,28.0,59000.0,2017-11-09
8630,M,47.0,32000.0,2017-08-26
8631,M,52.0,73000.0,2015-09-01
8632,M,37.0,60000.0,2017-11-22
8633,M,55.0,75000.0,2016-06-07
8634,M,24.0,41000.0,2018-05-11
8635,F,24.0,73000.0,2017-10-03
8636,F,24.0,41000.0,2017-10-17
8637,F,49.0,112000.0,2017-08-01
8638,F,28.0,34000.0,2016-08-24
8639,F,96.0,55000.0,2018-03-09
8640,O,34.0,72000.0,2017-06-26
8641,M,41.0,91000.0,2016-03-19
8642,F,59.0,96000.0,2017-12-31
8643,M,53.0,52000.0,2017-07-20
8644,M,42.0,31000.0,2015-07-23
8645,M,21.0,56000.0,2014-06-07
8646,M,80.0,68000.0,2015-11-17
8647,F,39.0,58000.0,2015-09-13
8648,O,47.0,51000.0,2018-04-23
8649,M,58.0,92000.0,2017-08-27
8650,,,,2017-11-29
8651,M,49.0,65000.0,2018-01-02
8652,M,57.0,64000.0,2017-06-24
8653,F,82.0,104000.0,2017-03-10
8654,M,66.0,53000.0,2016-09-18
8655,,,,2017-04-24
8656,F,54.0,66000.0,2018-02-04
8657,M,50.0,54000.0,2017-11-07
8658,F,62.0,85000.0,2015-12-24
8659,F,63.0,76000.0,2014-07-15
8660,M,27.0,33000.0,2017-09-12
8661,F,68.0,53000.0,2017-12-28
8662,M,36.0,48000.0,2018-05-05
8663,M,42.0,60000.0,2013-08-31
8664,M,71.0,70000.0,2017-07-30
8665,M,37.0,34000.0,2017-11-11
8666,,,,2016-10-24
8667,M,70.0,47000.0,2018-01-06
8668,M,35.0,41000.0,2017-07-29
8669,M,43.0,42000.0,2016-01-12
8670,F,19.0,55000.0,2018-04-10
8671,F,34.0,34000.0,2017-08-01
8672,F,57.0,62000.0,2014-12-01
8673,M,54.0,53000.0,2018-02-10
8674,M,54.0,64000.0,2018-06-11
8675,M,69.0,56000.0,2015-03-07
8676,F,35.0,42000.0,2016-06-28
8677,F,42.0,50000.0,2015-10-22
8678,F,39.0,31000.0,2014-04-15
8679,F,51.0,35000.0,2018-04-12
8680,M,55.0,79000.0,2016-10-27
8681,F,61.0,60000.0,2017-08-20
8682,F,53.0,76000.0,2015-09-22
8683,,,,2016-05-08
8684,F,59.0,106000.0,2017-08-11
8685,F,41.0,72000.0,2018-01-28
8686,M,55.0,34000.0,2016-05-01
8687,M,41.0,68000.0,2017-09-19
8688,F,42.0,46000.0,2016-01-26
8689,F,64.0,119000.0,2018-02-12
8690,F,30.0,61000.0,2018-06-29
8691,F,55.0,98000.0,2017-09-05
8692,,,,2017-04-28
8693,M,57.0,72000.0,2017-05-18
8694,F,50.0,106000.0,2015-11-07
8695,F,67.0,67000.0,2018-03-27
8696,F,56.0,66000.0,2016-05-06
8697,M,79.0,61000.0,2016-02-24
8698,F,71.0,107000.0,2018-06-06
8699,M,44.0,93000.0,2017-11-10
8700,M,46.0,53000.0,2017-10-30
8701,F,54.0,72000.0,2017-01-25
8702,M,75.0,98000.0,2016-09-20
8703,M,63.0,31000.0,2017-08-19
8704,F,20.0,32000.0,2018-02-12
8705,M,55.0,74000.0,2017-08-30
8706,M,52.0,58000.0,2017-08-01
8707,M,21.0,34000.0,2014-08-12
8708,F,74.0,109000.0,2016-09-23
8709,F,51.0,105000.0,2015-09-21
8710,M,47.0,41000.0,2016-08-04
8711,M,46.0,32000.0,2017-10-27
8712,F,54.0,89000.0,2017-10-10
8713,,,,2018-01-19
8714,,,,2018-07-20
8715,M,76.0,50000.0,2018-03-24
8716,,,,2017-08-25
8717,M,64.0,95000.0,2016-07-01
8718,M,59.0,45000.0,2015-09-03
8719,M,73.0,65000.0,2018-07-24
8720,,,,2017-07-30
8721,F,63.0,65000.0,2016-06-18
8722,M,36.0,34000.0,2017-06-12
8723,F,82.0,55000.0,2015-12-25
8724,M,58.0,71000.0,2013-11-12
8725,M,39.0,74000.0,2017-11-04
8726,M,48.0,93000.0,2016-02-06
8727,F,46.0,50000.0,2017-11-13
8728,F,45.0,39000.0,2017-11-14
8729,,,,2018-05-14
8730,F,25.0,60000.0,2014-10-17
8731,M,32.0,40000.0,2018-02-08
8732,M,61.0,74000.0,2017-10-18
8733,M,69.0,89000.0,2016-09-24
8734,F,69.0,67000.0,2018-01-18
8735,,,,2015-11-20
8736,M,49.0,37000.0,2015-10-06
8737,M,38.0,62000.0,2018-05-17
8738,M,31.0,60000.0,2015-11-04
8739,,,,2017-11-07
8740,M,58.0,66000.0,2017-08-15
8741,M,46.0,49000.0,2017-07-20
8742,M,47.0,41000.0,2018-06-22
8743,M,37.0,41000.0,2017-11-05
8744,M,53.0,53000.0,2017-04-08
8745,M,42.0,78000.0,2017-12-05
8746,F,61.0,79000.0,2017-08-15
8747,F,23.0,32000.0,2017-09-16
8748,M,81.0,76000.0,2017-11-02
8749,F,59.0,118000.0,2015-12-20
8750,M,20.0,72000.0,2016-11-18
8751,M,68.0,42000.0,2017-08-09
8752,F,71.0,82000.0,2016-10-31
8753,M,40.0,52000.0,2015-08-05
8754,,,,2018-05-13
8755,F,57.0,87000.0,2017-10-18
8756,M,20.0,53000.0,2017-07-27
8757,F,49.0,100000.0,2017-02-24
8758,F,81.0,98000.0,2018-07-21
8759,M,63.0,42000.0,2014-02-13
8760,,,,2018-02-12
8761,M,22.0,50000.0,2017-08-16
8762,F,70.0,70000.0,2016-07-01
8763,,,,2017-11-17
8764,M,51.0,34000.0,2018-06-07
8765,M,42.0,69000.0,2016-10-02
8766,M,61.0,56000.0,2018-05-28
8767,M,44.0,81000.0,2015-08-30
8768,F,35.0,70000.0,2016-08-06
8769,,,,2016-09-23
8770,M,33.0,56000.0,2016-12-15
8771,M,54.0,42000.0,2018-01-06
8772,M,71.0,97000.0,2018-06-15
8773,F,62.0,36000.0,2018-07-05
8774,,,,2017-12-16
8775,F,42.0,52000.0,2018-07-24
8776,M,61.0,44000.0,2016-01-08
8777,F,48.0,74000.0,2013-08-29
8778,M,58.0,89000.0,2017-12-03
8779,M,75.0,92000.0,2017-08-09
8780,M,68.0,104000.0,2016-08-04
8781,M,35.0,49000.0,2018-01-28
8782,M,59.0,81000.0,2017-09-12
8783,F,79.0,74000.0,2017-12-07
8784,F,28.0,68000.0,2016-10-11
8785,F,51.0,80000.0,2017-03-19
8786,M,35.0,35000.0,2014-10-26
8787,,,,2018-02-16
8788,F,60.0,57000.0,2013-08-20
8789,F,48.0,99000.0,2013-10-23
8790,F,49.0,57000.0,2017-02-12
8791,M,67.0,75000.0,2016-12-06
8792,F,84.0,106000.0,2018-05-15
8793,M,36.0,73000.0,2017-10-28
8794,M,55.0,34000.0,2017-01-08
8795,M,62.0,52000.0,2017-10-27
8796,F,26.0,68000.0,2017-11-03
8797,,,,2016-07-09
8798,,,,2018-05-02
8799,,,,2016-01-25
8800,F,45.0,59000.0,2017-10-20
8801,M,78.0,61000.0,2016-03-16
8802,M,38.0,64000.0,2016-10-02
8803,,,,2017-11-18
8804,F,45.0,46000.0,2017-09-19
8805,F,71.0,108000.0,2017-09-18
8806,M,39.0,52000.0,2017-08-20
8807,M,36.0,90000.0,2017-09-09
8808,,,,2017-05-18
8809,F,81.0,102000.0,2016-09-28
8810,F,46.0,66000.0,2017-06-28
8811,M,60.0,50000.0,2017-12-30
8812,,,,2016-01-08
8813,M,21.0,32000.0,2018-06-15
8814,,,,2016-09-22
8815,F,52.0,32000.0,2014-05-20
8816,,,,2016-12-29
8817,M,51.0,46000.0,2018-04-19
8818,,,,2015-10-29
8819,M,41.0,40000.0,2018-04-22
8820,F,45.0,70000.0,2018-06-18
8821,F,66.0,111000.0,2017-11-28
8822,,,,2016-12-05
8823,F,58.0,113000.0,2017-09-23
8824,F,67.0,104000.0,2017-08-07
8825,F,67.0,88000.0,2018-05-22
8826,M,63.0,83000.0,2016-06-19
8827,F,71.0,69000.0,2017-06-20
8828,M,74.0,97000.0,2017-05-09
8829,M,82.0,91000.0,2018-05-21
8830,M,43.0,39000.0,2013-10-15
8831,M,19.0,67000.0,2018-04-01
8832,M,53.0,85000.0,2016-08-21
8833,M,36.0,41000.0,2018-04-29
8834,M,40.0,86000.0,2016-07-27
8835,,,,2017-08-22
8836,M,30.0,62000.0,2017-11-15
8837,,,,2016-04-09
8838,F,94.0,76000.0,2017-12-03
8839,,,,2017-04-02
8840,M,74.0,90000.0,2018-01-22
8841,M,53.0,81000.0,2015-11-02
8842,,,,2018-01-08
8843,M,21.0,68000.0,2017-09-21
8844,M,74.0,95000.0,2018-05-22
8845,M,41.0,52000.0,2015-11-13
8846,F,50.0,84000.0,2018-07-07
8847,F,57.0,100000.0,2016-07-25
8848,M,71.0,53000.0,2017-10-02
8849,F,93.0,110000.0,2017-12-31
8850,M,46.0,53000.0,2015-12-27
8851,M,52.0,44000.0,2018-01-06
8852,M,73.0,68000.0,2017-12-30
8853,M,75.0,43000.0,2013-12-11
8854,M,45.0,67000.0,2016-11-20
8855,F,60.0,32000.0,2017-12-17
8856,M,62.0,85000.0,2016-05-07
8857,F,75.0,52000.0,2015-04-17
8858,F,74.0,98000.0,2014-11-02
8859,M,51.0,82000.0,2017-06-14
8860,F,54.0,96000.0,2015-11-26
8861,M,70.0,64000.0,2018-01-02
8862,M,66.0,64000.0,2018-01-20
8863,,,,2017-09-16
8864,M,45.0,73000.0,2016-03-21
8865,F,58.0,91000.0,2018-04-29
8866,F,22.0,73000.0,2014-06-12
8867,F,55.0,80000.0,2017-12-21
8868,M,54.0,41000.0,2015-03-25
8869,,,,2017-01-20
8870,F,63.0,119000.0,2016-02-15
8871,M,61.0,54000.0,2016-12-02
8872,M,23.0,69000.0,2017-08-22
8873,,,,2018-01-31
8874,M,61.0,53000.0,2018-06-10
8875,M,49.0,47000.0,2018-05-05
8876,F,55.0,82000.0,2016-08-28
8877,M,72.0,43000.0,2017-06-14
8878,,,,2016-06-26
8879,O,64.0,76000.0,2017-11-13
8880,F,56.0,57000.0,2015-08-02
8881,F,74.0,36000.0,2018-01-18
8882,F,56.0,76000.0,2018-02-27
8883,M,76.0,50000.0,2018-03-21
8884,F,68.0,97000.0,2017-09-24
8885,M,66.0,88000.0,2016-05-23
8886,M,47.0,30000.0,2013-11-10
8887,M,38.0,37000.0,2018-05-10
8888,,,,2018-05-20
8889,M,45.0,43000.0,2016-05-01
8890,M,62.0,72000.0,2015-08-15
8891,M,63.0,40000.0,2014-09-25
8892,F,64.0,92000.0,2017-05-05
8893,M,70.0,31000.0,2017-10-25
8894,M,41.0,81000.0,2017-12-18
8895,M,28.0,30000.0,2017-05-23
8896,F,73.0,80000.0,2016-06-12
8897,,,,2017-01-25
8898,F,54.0,61000.0,2015-09-12
8899,,,,2015-11-06
8900,M,57.0,103000.0,2017-03-23
8901,M,45.0,63000.0,2014-09-11
8902,F,49.0,95000.0,2018-05-07
8903,M,65.0,52000.0,2017-09-15
8904,M,62.0,90000.0,2018-02-20
8905,M,56.0,59000.0,2018-05-15
8906,M,42.0,47000.0,2015-02-17
8907,M,67.0,51000.0,2018-03-01
8908,M,53.0,33000.0,2016-10-08
8909,M,74.0,45000.0,2016-05-02
8910,F,58.0,72000.0,2015-11-27
8911,F,58.0,44000.0,2016-01-15
8912,M,62.0,103000.0,2016-12-13
8913,M,24.0,32000.0,2015-02-27
8914,F,61.0,60000.0,2017-02-03
8915,M,49.0,45000.0,2018-06-08
8916,M,36.0,34000.0,2017-08-31
8917,F,71.0,110000.0,2017-07-28
8918,M,23.0,48000.0,2018-04-16
8919,F,40.0,98000.0,2018-03-30
8920,M,34.0,31000.0,2018-07-07
8921,M,74.0,66000.0,2016-07-04
8922,F,89.0,63000.0,2017-10-17
8923,F,26.0,64000.0,2018-05-01
8924,M,19.0,71000.0,2015-01-24
8925,M,29.0,47000.0,2018-06-17
8926,M,72.0,59000.0,2013-10-25
8927,F,56.0,87000.0,2016-02-01
8928,M,50.0,39000.0,2017-07-18
8929,F,52.0,63000.0,2016-08-21
8930,F,84.0,88000.0,2016-08-22
8931,,,,2015-10-04
8932,M,22.0,43000.0,2018-04-23
8933,F,40.0,51000.0,2015-09-13
8934,M,55.0,119000.0,2016-08-30
8935,F,48.0,69000.0,2017-09-26
8936,F,35.0,54000.0,2018-01-10
8937,M,45.0,63000.0,2016-04-28
8938,M,33.0,73000.0,2017-09-30
8939,M,68.0,105000.0,2015-11-11
8940,M,27.0,41000.0,2018-01-06
8941,F,57.0,64000.0,2016-11-08
8942,,,,2018-05-30
8943,M,28.0,60000.0,2017-09-04
8944,F,23.0,61000.0,2017-11-05
8945,M,68.0,99000.0,2017-03-11
8946,F,38.0,56000.0,2015-11-19
8947,M,59.0,95000.0,2018-01-27
8948,F,49.0,73000.0,2017-09-28
8949,M,64.0,69000.0,2013-07-29
8950,M,60.0,50000.0,2017-08-20
8951,,,,2017-02-19
8952,,,,2018-02-22
8953,M,64.0,55000.0,2017-11-19
8954,M,29.0,51000.0,2015-08-08
8955,M,25.0,47000.0,2018-03-03
8956,M,46.0,47000.0,2017-09-11
8957,F,51.0,81000.0,2016-12-27
8958,,,,2017-03-07
8959,M,23.0,36000.0,2016-07-09
8960,O,77.0,63000.0,2018-02-09
8961,F,40.0,47000.0,2013-12-30
8962,,,,2016-04-05
8963,F,23.0,65000.0,2017-07-28
8964,O,75.0,52000.0,2015-10-11
8965,M,49.0,83000.0,2018-06-13
8966,F,37.0,33000.0,2016-10-18
8967,M,81.0,40000.0,2018-06-09
8968,M,37.0,56000.0,2017-02-26
8969,M,88.0,52000.0,2018-04-07
8970,M,22.0,44000.0,2018-03-11
8971,F,47.0,66000.0,2017-11-09
8972,M,40.0,35000.0,2017-12-28
8973,F,51.0,86000.0,2016-05-11
8974,M,80.0,65000.0,2017-09-09
8975,M,44.0,51000.0,2018-02-26
8976,F,69.0,79000.0,2017-06-30
8977,,,,2016-05-15
8978,M,83.0,48000.0,2014-07-18
8979,M,39.0,33000.0,2013-11-15
8980,M,28.0,44000.0,2017-07-14
8981,F,49.0,81000.0,2016-08-19
8982,M,81.0,50000.0,2018-03-19
8983,M,57.0,103000.0,2018-07-19
8984,M,38.0,70000.0,2018-03-27
8985,M,32.0,47000.0,2018-01-01
8986,F,43.0,38000.0,2013-11-22
8987,F,66.0,57000.0,2017-10-07
8988,M,79.0,103000.0,2017-11-18
8989,M,69.0,74000.0,2016-07-04
8990,,,,2017-12-04
8991,F,55.0,115000.0,2016-05-28
8992,F,42.0,100000.0,2016-07-27
8993,M,25.0,35000.0,2017-11-30
8994,M,58.0,71000.0,2018-05-01
8995,M,23.0,70000.0,2017-12-26
8996,F,73.0,35000.0,2015-08-06
8997,M,64.0,54000.0,2017-10-11
8998,M,52.0,77000.0,2017-02-17
8999,O,36.0,88000.0,2018-03-08
9000,F,55.0,71000.0,2017-12-07
9001,F,56.0,77000.0,2016-08-08
9002,,,,2018-01-14
9003,,,,2015-08-15
9004,F,51.0,108000.0,2016-05-02
9005,F,76.0,66000.0,2017-04-22
9006,M,19.0,59000.0,2015-08-14
9007,,,,2017-07-26
9008,M,51.0,75000.0,2017-09-04
9009,M,42.0,44000.0,2018-05-27
9010,F,37.0,78000.0,2018-05-22
9011,,,,2015-09-07
9012,F,52.0,119000.0,2018-02-20
